Date,VIX_Close
2024-03-18,14.330000
2024-03-19,13.820000
2024-03-20,13.040000
2024-03-21,12.920000
2024-03-22,13.060000
2024-03-25,13.190000
2024-03-26,13.240000
2024-03-27,12.780000
2024-03-28,13.010000
2024-04-01,13.650000
2024-04-02,14.610000
2024-04-03,14.330000
2024-04-04,16.350000
2024-04-05,16.030000
2024-04-08,15.190000
2024-04-09,14.980000
2024-04-10,15.800000
2024-04-11,14.910000
2024-04-12,17.310000
2024-04-15,19.230000
2024-04-16,18.400000
2024-04-17,18.210000
2024-04-18,18.000000
2024-04-19,18.710000
2024-04-22,16.940000
2024-04-23,15.690000
2024-04-24,15.970000
2024-04-25,15.370000
2024-04-26,15.030000
2024-04-29,14.670000
2024-04-30,15.650000
2024-05-01,15.390000
2024-05-02,14.680000
2024-05-03,13.490000
2024-05-06,13.490000
2024-05-07,13.230000
2024-05-08,13.000000
2024-05-09,12.690000
2024-05-10,12.550000
2024-05-13,13.600000
2024-05-14,13.420000
2024-05-15,12.450000
2024-05-16,12.420000
2024-05-17,11.990000
2024-05-20,12.150000
2024-05-21,11.860000
2024-05-22,12.290000
2024-05-23,12.770000
2024-05-24,11.930000
2024-05-27,12.360000
2024-05-28,12.920000
2024-05-29,14.280000
2024-05-30,14.470000
2024-05-31,12.920000
2024-06-03,13.110000
2024-06-04,13.160000
2024-06-05,12.630000
2024-06-06,12.580000
2024-06-07,12.220000
2024-06-10,12.740000
2024-06-11,12.850000
2024-06-12,12.040000
2024-06-13,11.940000
2024-06-14,12.660000
2024-06-17,12.750000
2024-06-18,12.300000
2024-06-19,12.480000
2024-06-20,13.280000
2024-06-21,13.200000
2024-06-24,13.330000
2024-06-25,12.840000
2024-06-26,12.550000
2024-06-27,12.240000
2024-06-28,12.440000
2024-07-01,12.220000
2024-07-02,12.030000
2024-07-03,12.090000
2024-07-04,12.260000
2024-07-05,12.480000
2024-07-08,12.370000
2024-07-09,12.510000
2024-07-10,12.850000
2024-07-11,12.920000
2024-07-12,12.460000
2024-07-15,13.120000
2024-07-16,13.190000
2024-07-17,14.480000
2024-07-18,15.930000
2024-07-19,16.520000
2024-07-22,14.910000
2024-07-23,14.720000
2024-07-24,18.040000
2024-07-25,18.460000
2024-07-26,16.390000
2024-07-29,16.600000
2024-07-30,17.690000
2024-07-31,16.360000
2024-08-01,18.590000
2024-08-02,23.390000
2024-08-05,38.570000
2024-08-06,27.710000
2024-08-07,27.850000
2024-08-08,23.790000
2024-08-09,20.370000
2024-08-12,20.710000
2024-08-13,18.120000
2024-08-14,16.190000
2024-08-15,15.230000
2024-08-16,14.800000
2024-08-19,14.650000
2024-08-20,15.880000
2024-08-21,16.270000
2024-08-22,17.550000
2024-08-23,15.860000
2024-08-26,16.150000
2024-08-27,15.430000
2024-08-28,17.110000
2024-08-29,15.650000
2024-08-30,15.000000
2024-09-02,15.550000
2024-09-03,20.720000
2024-09-04,21.320000
2024-09-05,19.900000
2024-09-06,22.380000
2024-09-09,19.450000
2024-09-10,19.080000
2024-09-11,17.690000
2024-09-12,17.070000
2024-09-13,16.560000
2024-09-16,17.140000
2024-09-17,17.610000
2024-09-18,18.230000
2024-09-19,16.330000
2024-09-20,16.150000
2024-09-23,15.890000
2024-09-24,15.390000
2024-09-25,15.410000
2024-09-26,15.370000
2024-09-27,16.960000
2024-09-30,16.730000
2024-10-01,19.260000
2024-10-02,18.900000
2024-10-03,20.490000
2024-10-04,19.210000
2024-10-07,22.640000
2024-10-08,21.420000
2024-10-09,20.860000
2024-10-10,20.930000
2024-10-11,20.460000
2024-10-14,19.700000
2024-10-15,20.640000
2024-10-16,19.580000
2024-10-17,19.110000
2024-10-18,18.030000
2024-10-21,18.370000
2024-10-22,18.200000
2024-10-23,19.240000
2024-10-24,19.080000
2024-10-25,20.330000
2024-10-28,19.800000
2024-10-29,19.340000
2024-10-30,20.350000
2024-10-31,23.160000
2024-11-01,21.880000
2024-11-04,21.980000
2024-11-05,20.490000
2024-11-06,16.270000
2024-11-07,15.200000
2024-11-08,14.940000
2024-11-11,14.970000
2024-11-12,14.710000
2024-11-13,14.020000
2024-11-14,14.310000
2024-11-15,16.140000
2024-11-18,15.580000
2024-11-19,16.350000
2024-11-20,17.160000
2024-11-21,16.870000
2024-11-22,15.240000
2024-11-25,14.600000
2024-11-26,14.100000
2024-11-27,14.100000
2024-11-28,13.900000
2024-11-29,13.510000
